customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_daily,charges_monthly,charges_total,charges_monthly_seg,charges_total_seg,tenure_seg
2195-ZRVAX,1,Female,0,1,0,47,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,2.84,85.3,4045.65,Medio-alto,Alto,Leal
2197-OMWGI,0,Female,1,1,1,68,0,No phone service,DSL,0,1,1,0,1,1,Two year,1,Electronic check,1.77,53.0,3656.25,Medio-bajo,Medio-alto,Muy leal
2200-DSAAL,0,Female,0,0,0,68,1,1,DSL,0,1,1,0,1,1,Two year,1,Electronic check,2.69,80.65,5330.2,Medio-alto,Alto,Muy leal
2202-CUYXZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,2.83,84.85,84.85,Medio-alto,Bajo,Nuevo
2202-OUTMO,0,Female,0,1,0,34,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),2.03,60.85,2003.6,Medio-bajo,Medio-alto,Intermedio
2203-GHNWN,0,Female,0,1,0,24,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,2.66,79.65,1928.7,Medio-alto,Medio-alto,Intermedio
2205-LPVGL,0,Male,1,1,1,58,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Bank transfer (automatic),2.99,89.85,5125.75,Medio-alto,Alto,Leal
2205-YMZZJ,1,Male,1,0,0,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,2.83,84.8,546.95,Medio-alto,Medio-bajo,Nuevo
2207-NHRJK,1,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,1.69,50.8,50.8,Medio-bajo,Bajo,Nuevo
2207-OBZNX,1,Male,0,0,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,1.7,51.0,354.05,Medio-bajo,Bajo,Nuevo
2207-QPJED,0,Female,1,1,0,37,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,3.0,90.0,3371.75,Alto,Medio-alto,Leal
2207-RYYRL,0,Male,0,1,1,52,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.82,24.55,1331.05,Bajo,Medio-bajo,Leal
2208-MPXIO,0,Female,0,1,1,45,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),0.67,20.0,886.4,Bajo,Medio-bajo,Leal
2208-NKVVH,0,Male,0,1,1,43,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.81,24.25,1077.95,Bajo,Medio-bajo,Leal
2208-NQBCT,0,Female,0,1,1,26,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,2.73,81.95,2070.05,Medio-alto,Medio-alto,Intermedio
2208-UGTGR,0,Male,0,0,0,56,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,3.29,98.6,5581.05,Alto,Alto,Leal
2209-XADXF,0,Female,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0.84,25.25,25.25,Bajo,Bajo,Nuevo
2211-RMNHO,0,Female,0,1,1,68,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),2.84,85.3,5560.0,Medio-alto,Alto,Muy leal
2212-LYASK,0,Male,0,1,1,27,0,No phone service,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),1.53,45.85,1246.4,Medio-bajo,Medio-bajo,Intermedio
2215-ZAFGX,0,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,2.85,85.5,791.7,Medio-alto,Medio-bajo,Nuevo
2219-MVUSO,1,Male,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1.5,45.15,438.4,Medio-bajo,Medio-bajo,Nuevo
2220-IAHLS,0,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),0.65,19.4,19.4,Bajo,Bajo,Nuevo
2223-GDSHL,0,Male,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),3.87,116.05,8297.5,Alto,Alto,Muy leal
2223-KAGMX,1,Female,0,0,0,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),0.65,19.4,289.3,Bajo,Bajo,Intermedio
2225-ZRGSG,1,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),3.13,93.9,6579.05,Alto,Alto,Muy leal
2226-ICFDO,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),2.86,85.9,6110.75,Medio-alto,Alto,Muy leal
2227-JRSJX,0,Female,0,0,0,21,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),3.3,99.15,1956.4,Alto,Medio-alto,Intermedio
2228-BZDEE,0,Female,0,0,0,54,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.67,20.1,1079.45,Bajo,Medio-bajo,Leal
2229-DPMBI,0,Female,0,1,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.65,19.5,162.15,Bajo,Bajo,Nuevo
2229-VWQJH,0,Female,0,0,0,24,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),1.64,49.3,1233.25,Medio-bajo,Medio-bajo,Intermedio
2230-XTUWL,0,Female,0,1,1,48,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.65,19.55,883.35,Bajo,Medio-bajo,Leal
2232-DMLXU,1,Female,0,1,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,1.84,55.2,55.2,Medio-bajo,Bajo,Nuevo
2233-FAGXV,0,Female,0,1,1,5,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,0.81,24.3,132.25,Bajo,Bajo,Nuevo
2233-TXSIU,0,Male,0,1,1,17,0,No phone service,DSL,1,0,1,0,1,0,One year,0,Credit card (automatic),1.48,44.45,792.15,Medio-bajo,Medio-bajo,Intermedio
2234-EOFPT,0,Male,0,1,0,72,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),2.64,79.35,5753.25,Medio-alto,Alto,Muy leal
2234-XADUH,0,Female,0,1,1,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),3.44,103.2,7362.9,Alto,Alto,Muy leal
2235-DWLJU,0,Female,1,0,0,6,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,1.48,44.4,263.05,Medio-bajo,Bajo,Nuevo
2235-EZAIK,0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),2.64,79.2,5401.9,Medio-alto,Alto,Muy leal
2235-ZGKPT,1,Female,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1.7,50.85,239.55,Medio-bajo,Bajo,Nuevo
2236-HILPA,0,Male,0,1,1,62,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.69,20.65,1218.45,Bajo,Medio-bajo,Muy leal
2237-ZFSMY,1,Female,0,0,0,39,1,0,Fiber optic,1,0,1,1,1,0,One year,1,Electronic check,3.18,95.55,3692.85,Alto,Medio-alto,Leal
2239-CFOUJ,0,Male,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.68,20.4,20.4,Bajo,Bajo,Nuevo
2239-CGBUZ,0,Female,0,1,0,51,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),2.02,60.5,3145.15,Medio-bajo,Medio-alto,Leal
2239-JALAW,1,Male,0,0,0,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),3.44,103.25,6017.65,Alto,Alto,Leal
2240-HSJQD,0,Male,0,0,1,38,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,2.73,81.85,3141.7,Medio-alto,Medio-alto,Leal
2242-MFOTG,0,Male,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Bank transfer (automatic),2.67,80.1,2603.3,Medio-alto,Medio-alto,Intermedio
2243-FNMMI,0,Male,0,0,0,20,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.65,19.4,415.4,Bajo,Medio-bajo,Intermedio
2245-ADZFJ,0,Female,0,1,1,31,1,1,DSL,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),2.68,80.55,2471.6,Medio-alto,Medio-alto,Intermedio
2249-YPRNG,1,Female,0,1,1,20,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),3.53,105.85,2239.65,Alto,Medio-alto,Intermedio
2250-IVBWA,0,Male,0,1,1,64,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,2.7,81.05,5135.35,Medio-alto,Alto,Muy leal
2251-PYLPB,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),2.65,79.55,5810.9,Medio-alto,Alto,Muy leal
2252-ISRNH,0,Male,0,1,1,9,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,3.01,90.35,767.9,Alto,Medio-bajo,Nuevo
2252-JHJGE,0,Male,0,0,0,61,1,1,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,3.47,104.0,6363.45,Alto,Alto,Muy leal
2252-NKNSI,0,Male,0,0,1,52,1,1,DSL,1,1,0,1,1,1,Two year,1,Mailed check,2.84,85.15,4461.85,Medio-alto,Alto,Leal
2253-KPMNB,0,Female,0,1,1,69,0,No phone service,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),1.54,46.25,3121.4,Medio-bajo,Medio-alto,Muy leal
2254-DLXRI,0,Female,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,2.64,79.15,79.15,Medio-alto,Bajo,Nuevo
2256-YLYLP,0,Male,0,1,1,68,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),2.43,72.95,4953.25,Medio-alto,Alto,Muy leal
2257-BOVXD,0,Male,0,1,0,14,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),2.22,66.6,979.5,Medio-bajo,Medio-bajo,Intermedio
2259-OUUSZ,0,Male,0,0,0,7,0,No phone service,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),1.18,35.5,249.55,Bajo,Bajo,Nuevo
2260-USTRB,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),2.34,70.2,115.95,Medio-bajo,Bajo,Nuevo
2262-SLNVK,0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,2.34,70.1,70.1,Medio-bajo,Bajo,Nuevo
2263-SFSQZ,0,Male,0,1,1,51,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,0.83,24.95,1222.25,Bajo,Medio-bajo,Leal
2265-CYWIV,1,Female,1,1,0,4,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,3.32,99.6,347.65,Alto,Bajo,Nuevo
2266-FUBDZ,0,Male,0,1,1,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.64,19.35,278.85,Bajo,Bajo,Intermedio
2266-SJNAT,0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),3.64,109.15,7789.6,Alto,Alto,Muy leal
2267-FPIMA,0,Male,0,1,0,50,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),3.15,94.4,4914.9,Alto,Alto,Leal
2267-WTPYD,0,Female,1,1,0,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Credit card (automatic),3.13,94.0,5438.95,Alto,Alto,Leal
2270-CHBFN,0,Female,0,1,0,44,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),3.17,95.1,4060.55,Alto,Alto,Leal
2272-JKMSI,0,Female,0,1,1,62,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,3.69,110.8,6840.95,Alto,Alto,Muy leal
2272-QAGFO,1,Female,1,0,0,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.48,74.3,1096.25,Medio-alto,Medio-bajo,Intermedio
2272-UOINI,0,Female,0,0,0,7,1,0,DSL,1,1,0,1,1,1,Month-to-month,1,Electronic check,2.62,78.5,571.05,Medio-alto,Medio-bajo,Nuevo
2272-WUSPA,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,3.69,110.75,7751.7,Alto,Alto,Muy leal
2273-QCKXA,0,Male,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,1.64,49.05,49.05,Medio-bajo,Bajo,Nuevo
2274-XUATA,0,Male,1,1,0,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),2.1,63.1,4685.55,Medio-bajo,Alto,Muy leal
2275-RBYQS,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1.51,45.4,45.4,Medio-bajo,Bajo,Nuevo
2276-YDAVZ,1,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),2.5,75.1,270.7,Medio-alto,Bajo,Nuevo
2277-AXSDC,0,Female,0,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0.66,19.75,624.15,Bajo,Medio-bajo,Intermedio
2277-BKJKN,0,Female,1,1,0,71,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,3.31,99.2,7213.75,Alto,Alto,Muy leal
2277-DJJDL,0,Male,1,1,0,60,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,3.3,99.0,6017.9,Alto,Alto,Leal
2277-VWCNI,0,Female,1,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1.62,48.75,179.85,Medio-bajo,Bajo,Nuevo
2279-AXJJK,0,Male,0,1,0,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Credit card (automatic),3.19,95.65,5088.4,Alto,Alto,Leal
2282-YGNOR,0,Female,0,0,0,29,1,0,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),1.93,58.0,1734.5,Medio-bajo,Medio-alto,Intermedio
2284-VFLKH,0,Male,0,1,0,49,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),3.31,99.25,4920.8,Alto,Alto,Leal
2292-XQWSV,0,Male,0,1,1,40,0,No phone service,DSL,0,1,1,1,1,1,One year,0,Mailed check,2.01,60.3,2448.5,Medio-bajo,Medio-alto,Leal
2293-IJWPS,0,Female,0,1,0,57,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),3.36,100.75,5985.0,Alto,Alto,Leal
2294-DMMUS,0,Female,0,1,1,62,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),2.35,70.45,4300.45,Medio-alto,Alto,Muy leal
2294-SALNE,0,Male,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,2.89,86.8,1940.8,Medio-alto,Medio-alto,Intermedio
2296-DKZFP,0,Female,0,1,0,65,1,0,DSL,1,1,1,0,0,1,Two year,0,Bank transfer (automatic),2.37,71.0,4386.2,Medio-alto,Alto,Muy leal
2300-RQGOI,0,Female,0,0,0,38,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.67,20.05,741.5,Bajo,Medio-bajo,Leal
2302-ANTDP,1,Female,1,1,0,48,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,0,Electronic check,3.92,117.45,5438.9,Alto,Alto,Leal
2302-OUZXB,0,Male,0,1,0,72,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),2.74,82.15,5784.3,Medio-alto,Alto,Muy leal
2303-PJYHN,0,Female,0,1,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),0.66,19.85,52.0,Bajo,Bajo,Nuevo
2305-MRGLV,0,Male,0,1,0,28,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),2.55,76.55,2065.4,Medio-alto,Medio-alto,Intermedio
2307-FYNNL,0,Male,1,0,0,65,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,3.64,109.05,7108.2,Alto,Alto,Muy leal
2308-STERM,0,Female,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.65,19.4,61.05,Bajo,Bajo,Nuevo
2309-OSFEU,1,Male,0,0,0,10,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,1.13,33.9,298.45,Bajo,Bajo,Nuevo
2311-QYMUQ,1,Female,0,1,1,16,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),2.98,89.45,1430.25,Medio-alto,Medio-alto,Intermedio
2314-TNDJQ,0,Female,0,1,1,72,0,No phone service,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),1.86,55.65,3880.05,Medio-bajo,Alto,Muy leal
2316-ESMLS,0,Female,0,1,1,12,0,No phone service,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),1.1,33.15,444.75,Bajo,Medio-bajo,Nuevo
2320-JRSDE,1,Female,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,0.66,19.9,19.9,Bajo,Bajo,Nuevo
2320-SLKMB,0,Female,0,0,0,26,0,No phone service,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),1.48,44.45,1183.8,Medio-bajo,Medio-bajo,Intermedio
2320-TZRRH,0,Female,0,0,0,20,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.65,19.5,403.15,Bajo,Medio-bajo,Intermedio
2320-YKQBO,0,Female,0,0,0,7,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.64,19.3,144.95,Bajo,Bajo,Nuevo
2321-OMBXY,1,Female,0,1,1,38,1,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),2.68,80.3,3058.65,Medio-alto,Medio-alto,Leal
2322-VCZHZ,0,Male,1,1,0,23,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,3.0,90.0,2024.1,Alto,Medio-alto,Intermedio
2323-ARSVR,0,Male,0,1,0,67,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,3.7,111.05,7321.05,Alto,Alto,Muy leal
2324-AALNO,0,Female,0,0,0,48,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),0.82,24.55,1203.95,Bajo,Medio-bajo,Leal
2324-EFHVG,0,Male,0,0,0,64,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),3.48,104.4,6692.65,Alto,Alto,Muy leal
2325-NBPZG,0,Female,0,0,0,3,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,2.48,74.55,233.65,Medio-alto,Bajo,Nuevo
2325-WINES,0,Female,0,0,0,32,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),3.47,104.05,3416.85,Alto,Medio-alto,Intermedio
2325-ZUSFD,1,Female,0,1,1,57,1,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer (automatic),2.34,70.1,3913.3,Medio-bajo,Alto,Leal
2330-PQGDQ,0,Male,0,1,1,51,1,1,Fiber optic,0,1,0,1,0,0,One year,0,Bank transfer (automatic),2.81,84.2,4299.75,Medio-alto,Alto,Leal
2332-EFBJY,1,Male,0,0,0,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,0.66,19.7,342.4,Bajo,Bajo,Intermedio
2332-TODQS,0,Female,0,0,0,48,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),0.84,25.05,1171.5,Bajo,Medio-bajo,Leal
2333-KWEWW,0,Male,0,0,0,18,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.67,20.05,388.6,Bajo,Bajo,Intermedio
2335-GSODA,0,Male,0,0,1,23,0,No phone service,DSL,1,0,1,1,0,0,Two year,0,Mailed check,1.34,40.1,857.75,Medio-bajo,Medio-bajo,Intermedio
2338-BQEZT,0,Female,0,0,0,55,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1.68,50.55,2832.75,Medio-bajo,Medio-alto,Leal
2342-CKIAO,0,Female,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.68,20.3,41.2,Bajo,Bajo,Nuevo
2344-JMOGN,1,Male,0,1,0,9,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,3.16,94.85,890.6,Alto,Medio-bajo,Nuevo
2346-CZYIL,0,Male,0,0,0,27,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.68,20.35,531.6,Bajo,Medio-bajo,Intermedio
2346-DJQTB,0,Female,0,0,0,35,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,0.8,24.15,812.5,Bajo,Medio-bajo,Intermedio
2346-LOCWC,0,Female,0,1,1,58,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.68,20.5,1191.4,Bajo,Medio-bajo,Leal
2347-WKKAE,0,Male,0,1,0,42,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,3.15,94.4,4014.6,Alto,Alto,Leal
2348-KCJLT,0,Female,0,1,0,44,1,0,DSL,1,1,1,0,0,0,One year,1,Mailed check,2.05,61.5,2722.2,Medio-bajo,Medio-alto,Leal
2351-BKRZW,0,Female,0,1,1,43,1,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),2.51,75.2,3254.35,Medio-alto,Medio-alto,Leal
2351-RRBUE,0,Female,0,1,1,7,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.69,20.65,134.05,Bajo,Bajo,Nuevo
2357-COQEK,1,Female,1,0,0,28,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,3.44,103.3,2890.65,Alto,Medio-alto,Intermedio
2359-KLTEK,0,Female,0,1,1,41,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),3.16,94.9,3848.0,Alto,Alto,Leal
2359-KMGLI,1,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,2.68,80.25,1861.5,Medio-alto,Medio-alto,Intermedio
2359-QWQUL,1,Female,0,1,0,39,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),3.49,104.7,4134.85,Alto,Alto,Leal
2360-RDGRO,0,Male,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,3.48,104.25,6812.95,Alto,Alto,Muy leal
2361-FJWNO,0,Male,0,0,0,40,0,No phone service,DSL,0,1,0,1,0,0,One year,0,Credit card (automatic),1.2,36.0,1382.9,Medio-bajo,Medio-bajo,Leal
2361-UPSND,0,Female,0,1,0,46,1,0,DSL,1,1,0,1,0,1,One year,0,Mailed check,2.35,70.6,3231.05,Medio-alto,Medio-alto,Leal
2362-IBOOY,1,Male,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,2.82,84.75,3050.15,Medio-alto,Medio-alto,Intermedio
2363-BJLSL,0,Male,0,0,0,62,1,0,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),2.68,80.4,4981.15,Medio-alto,Alto,Muy leal
2364-UFROM,0,Male,0,0,0,30,1,0,DSL,1,1,0,1,1,0,One year,0,Electronic check,2.35,70.4,2044.75,Medio-alto,Medio-alto,Intermedio
2368-GAKKQ,0,Female,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),3.79,113.65,7939.25,Alto,Alto,Muy leal
2369-FEVNO,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,0.66,19.9,19.9,Bajo,Bajo,Nuevo
2369-UAPKZ,1,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,3.47,104.1,541.9,Alto,Medio-bajo,Nuevo
2371-JQHZZ,0,Male,0,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.1,93.0,2248.05,Alto,Medio-alto,Intermedio
2371-JUNGC,0,Male,0,0,0,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.68,20.25,208.0,Bajo,Bajo,Nuevo
2371-KFUOG,0,Male,0,0,0,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),3.3,99.15,5720.95,Alto,Alto,Leal
2372-HWUHI,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1.48,44.35,81.25,Medio-bajo,Bajo,Nuevo
2373-NTKOD,0,Male,0,0,0,8,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,2.21,66.25,546.45,Medio-bajo,Medio-bajo,Nuevo
2378-HTWFW,0,Male,1,0,0,35,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card (automatic),3.03,91.0,3180.5,Alto,Medio-alto,Intermedio
2378-VTKDH,0,Male,1,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,3.48,104.35,6578.55,Alto,Alto,Muy leal
2378-YIZKA,0,Female,0,1,1,68,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),2.83,85.0,5607.75,Medio-alto,Alto,Muy leal
2379-ENZGV,1,Male,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,2.83,84.85,523.5,Medio-alto,Medio-bajo,Nuevo
2379-GYFLQ,0,Male,0,0,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),3.16,94.9,4422.95,Alto,Alto,Leal
2380-DAMQP,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,3.84,115.15,8349.7,Alto,Alto,Muy leal
2382-BCKQJ,1,Female,0,0,1,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,3.34,100.15,6413.65,Alto,Alto,Muy leal
